District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Kolhapur,Red,Rice,116.7,55.1,76.3,3.7,15.4,7.0,11.0,35.4,Pre-Monsoon,Urea
Mumbai City,Red,Rice,133.6,67.4,71.2,3.1,16.6,5.8,5.6,29.0,Post-Monsoon,NPK 12:32:16
Sindhudurg,Sandy,Coconut,727.3,339.3,1396.3,14.0,32.9,7.5,3.4,25.5,Humid,Organic Compost
Buldhana,Clay,Soybean,40.0,78.6,50.8,3.4,20.4,7.6,12.3,32.3,Winter,DAP
Thane,Laterite,Rice,119.7,72.4,68.7,2.8,11.3,5.6,5.5,27.2,Monsoon,Urea
Satara,Black,Sugarcane,291.1,112.6,171.8,8.2,42.2,7.7,5.3,31.4,Pre-Monsoon,NPK 19:19:19
Dhule,Black,Cotton,79.3,59.0,55.0,5.2,20.5,8.1,10.3,31.0,Post-Monsoon,Complex Fertilizer
Nagpur,Clay,Wheat,103.7,63.5,48.6,3.3,21.2,6.9,6.9,32.2,Moderate Rainfall,Urea
Nagpur,Clay,Soybean,30.1,68.5,48.3,4.1,25.1,8.1,12.2,33.8,Monsoon,DAP
Kolhapur,Alluvial,Wheat,104.6,41.9,53.4,3.6,21.2,7.2,7.5,32.1,Post-Monsoon,DAP
Bhandara,Black,Soybean,34.9,83.4,43.8,3.0,23.2,7.4,8.2,33.1,Winter,Superphosphate
Ratnagiri,Laterite,Rice,131.9,77.5,68.7,5.7,12.3,5.1,4.8,32.1,Humid,NPK 12:32:16
Parbhani,Black,Sorghum,98.0,53.6,50.7,4.3,19.2,8.4,17.4,35.7,Dry,Organic Compost
Beed,Black,Sorghum,95.6,41.7,52.3,4.5,19.2,8.1,17.9,35.8,Dry,Vermicompost
Yavatmal,Red,Soybean,44.0,66.9,61.3,2.9,26.1,5.8,10.1,31.9,Winter,NPK 12:32:16
Buldhana,Clay,Soybean,39.6,67.6,50.8,5.3,21.1,7.4,9.0,31.1,Monsoon,NPK 12:32:16
Wardha,Black,Cotton,99.2,45.5,36.6,6.1,15.7,7.1,5.4,28.7,Post-Monsoon,Urea
Nagpur,Black,Cotton,135.8,49.4,57.7,3.2,25.2,7.3,8.7,30.2,Winter,NPK 19:19:19
Mumbai City,Red,Rice,124.6,65.1,56.8,5.3,12.5,6.4,6.7,27.5,Monsoon,NPK 12:32:16
Satara,Black,Sugarcane,177.6,96.4,224.8,6.4,27.8,7.2,10.5,31.6,Winter,Urea
Sangli,Red,Sugarcane,281.0,94.3,200.1,4.4,27.7,5.7,7.5,31.6,Pre-Monsoon,Complex Fertilizer
Hingoli,Sandy,Bajra,82.8,36.1,51.9,3.3,13.6,6.9,10.2,36.2,Summer,Superphosphate
Bhandara,Red,Rice,105.8,62.6,61.5,3.9,16.0,6.0,12.0,28.2,Post-Monsoon,DAP
Kolhapur,Black,Sugarcane,229.7,90.7,239.5,7.5,35.5,8.3,3.9,29.0,Pre-Monsoon,DAP
Buldhana,Clay,Soybean,42.1,75.1,47.4,5.2,20.9,7.3,9.6,29.4,Monsoon,NPK 12:32:16
Mumbai Suburban,Sandy,Vegetables,170.8,70.8,96.7,2.6,20.6,7.0,6.9,25.2,Monsoon,Vermicompost
Nandurbar,Alluvial,Cotton,146.4,59.6,56.4,3.4,15.3,7.2,10.1,31.6,Post-Monsoon,NPK 19:19:19
Solapur,Black,Wheat,116.4,58.7,66.9,5.6,22.1,7.0,13.0,27.6,Semi-Arid,DAP
Mumbai City,Laterite,Rice,122.8,63.1,60.9,4.4,18.0,5.8,4.3,33.1,Post-Monsoon,NPK 12:32:16
Pune,Alluvial,Sugarcane,231.7,78.1,126.5,8.0,33.5,6.9,11.9,31.6,Moderate Rainfall,Complex Fertilizer
Mumbai Suburban,Red,Rice,103.2,62.8,74.3,3.1,14.5,6.1,7.3,25.8,Humid,Urea
Ratnagiri,Sandy,Coconut,581.5,357.9,1624.0,11.9,31.1,6.3,6.3,29.5,Monsoon,Ammonium Sulphate
Ahmednagar,Red,Maize,121.3,82.4,56.1,5.6,21.2,5.6,8.5,33.2,Post-Monsoon,Complex Fertilizer
Yavatmal,Clay,Soybean,40.6,79.7,39.9,5.9,25.4,7.5,4.7,29.8,Winter,NPK 12:32:16
Nanded,Red,Soybean,38.5,86.9,51.4,3.3,19.9,5.6,9.6,35.6,Semi-Arid,DAP
Ratnagiri,Red,Mango,113.1,85.9,190.4,9.9,33.0,6.2,5.5,27.8,Post-Monsoon,Organic Compost
Latur,Red,Soybean,45.9,77.8,46.2,3.6,21.6,6.2,13.7,31.2,Post-Monsoon,NPK 12:32:16
Aurangabad,Sandy,Bajra,83.8,33.3,39.2,4.3,11.9,6.7,20.6,37.5,Summer,MOP
Gondia,Black,Wheat,116.8,56.0,53.0,5.0,25.7,8.1,10.0,33.8,Monsoon,Urea
Jalna,Sandy,Bajra,94.5,44.9,41.0,3.6,16.9,6.1,16.3,32.4,Semi-Arid,Organic Compost
Parbhani,Black,Sorghum,79.0,47.0,56.1,4.5,21.7,8.1,9.5,35.9,Semi-Arid,Ammonium Sulphate
Palghar,Laterite,Rice,135.5,88.9,74.1,3.7,19.4,5.0,4.1,30.5,Monsoon,Urea
Amravati,Black,Soybean,23.7,85.7,50.4,4.6,21.1,8.5,9.6,25.0,Post-Monsoon,NPK 12:32:16
Thane,Laterite,Rice,126.2,82.6,70.8,5.3,15.5,5.4,2.2,28.4,Heavy Rainfall,Urea
Washim,Red,Cotton,145.4,75.9,53.6,3.4,17.5,7.1,6.2,28.8,Monsoon,NPK 19:19:19
Pune,Alluvial,Sugarcane,267.5,76.9,143.7,9.0,32.3,6.8,10.2,31.5,Moderate Rainfall,Complex Fertilizer
Chandrapur,Clay,Cotton,118.8,50.4,59.8,4.2,18.2,6.8,8.0,31.3,Winter,DAP
Thane,Sandy,Vegetables,131.5,62.7,74.5,4.5,25.3,7.0,4.0,31.5,Heavy Rainfall,DAP
Aurangabad,Black,Sorghum,90.0,41.6,49.0,2.7,19.1,7.3,12.8,33.7,Summer,Urea
Nashik,Red,Cotton,113.2,67.3,52.7,2.9,19.5,5.6,5.8,26.2,Winter,DAP
Sindhudurg,Laterite,Rice,168.2,94.3,71.7,4.7,23.5,5.9,6.5,25.0,Humid,DAP
Ratnagiri,Sandy,Coconut,583.3,435.6,1497.5,12.0,27.1,6.7,2.6,28.6,Humid,Urea
Mumbai City,Laterite,Rice,111.0,85.8,65.0,4.7,21.4,5.9,6.9,25.9,Monsoon,NPK 12:32:16
Jalgaon,Red,Cotton,137.4,75.4,55.9,4.6,17.5,6.8,9.0,33.7,Winter,NPK 19:19:19
Solapur,Red,Cotton,119.0,75.6,42.6,3.9,21.0,6.3,5.3,28.0,Semi-Arid,NPK 19:19:19
Nandurbar,Red,Maize,110.8,93.0,49.8,4.0,23.5,5.5,3.9,28.1,Winter,Ammonium Sulphate
Nanded,Alluvial,Soybean,38.4,84.2,40.9,3.0,18.7,7.0,11.4,38.0,Post-Monsoon,NPK 12:32:16
Nashik,Black,Grapes,149.6,57.8,120.8,10.4,26.7,8.1,4.9,30.6,Moderate Rainfall,Organic Compost
Osmanabad,Sandy,Bajra,90.7,38.8,40.5,4.1,10.7,6.5,9.4,38.0,Summer,Urea
Thane,Sandy,Coconut,588.3,421.6,1623.5,13.7,46.5,6.2,7.4,25.0,Monsoon,MOP
Hingoli,Sandy,Pigeon Pea,29.3,49.3,28.9,4.2,21.3,6.8,16.6,27.3,Semi-Arid,Ammonium Sulphate
Wardha,Black,Cotton,99.5,56.1,63.9,2.4,27.6,7.6,9.2,30.4,Monsoon,NPK 19:19:19
Sangli,Black,Sugarcane,183.6,100.4,174.6,7.4,28.6,7.4,12.3,33.6,Moderate Rainfall,Complex Fertilizer
Dhule,Red,Cotton,154.7,65.8,56.4,5.5,18.7,6.5,6.4,32.0,Moderate Rainfall,Urea
Osmanabad,Red,Cotton,141.8,58.5,57.8,4.5,25.8,5.8,18.8,33.6,Summer,DAP
Buldhana,Black,Cotton,74.1,35.8,63.4,2.5,28.8,7.4,5.1,33.5,Post-Monsoon,DAP
Latur,Red,Soybean,49.1,100.8,61.7,3.9,24.1,5.9,13.0,30.9,Post-Monsoon,NPK 12:32:16
Mumbai City,Red,Rice,135.7,67.3,69.2,5.5,11.2,6.8,2.0,30.5,Humid,DAP
Jalna,Sandy,Bajra,81.2,43.5,45.9,3.8,18.0,6.4,17.5,34.6,Semi-Arid,Organic Compost
Nanded,Alluvial,Soybean,35.9,65.4,37.6,5.1,21.8,6.7,14.0,35.1,Summer,NPK 12:32:16
Aurangabad,Sandy,Bajra,75.3,41.4,36.0,2.9,14.5,7.4,8.2,34.4,Post-Monsoon,Ammonium Sulphate
Latur,Red,Cotton,133.9,67.4,51.6,5.2,21.7,7.1,11.8,31.1,Summer,Complex Fertilizer
Nagpur,Clay,Cotton,129.7,55.9,46.8,3.1,22.9,7.5,10.6,33.3,Winter,NPK 19:19:19
Beed,Black,Sorghum,72.9,45.1,52.2,5.2,18.4,8.0,13.6,34.6,Dry,Vermicompost
Amravati,Black,Soybean,32.1,70.8,54.1,3.6,20.7,7.6,9.1,32.0,Winter,Superphosphate
Mumbai Suburban,Red,Rice,112.5,70.4,65.7,2.8,15.0,6.3,7.7,28.5,Humid,Urea
Dhule,Black,Cotton,90.8,52.1,60.2,3.3,19.2,8.4,13.1,26.6,Monsoon,Urea
Thane,Laterite,Rice,133.1,60.6,56.3,3.5,20.2,5.1,7.3,25.0,Humid,Urea
Beed,Red,Cotton,138.7,64.8,79.1,3.1,19.1,6.8,11.6,33.2,Summer,DAP
Nagpur,Black,Cotton,132.0,41.6,56.9,4.7,27.8,7.2,11.5,28.4,Monsoon,NPK 19:19:19
Osmanabad,Black,Sorghum,64.0,36.9,44.7,2.9,19.9,7.3,16.4,38.0,Dry,NPK 12:32:16
Aurangabad,Red,Soybean,30.7,102.8,61.2,4.2,16.9,5.5,20.7,37.7,Post-Monsoon,NPK 12:32:16
Ahmednagar,Clay,Wheat,90.0,47.8,58.1,4.2,15.2,7.8,10.4,33.5,Winter,Urea
Amravati,Black,Soybean,31.3,70.2,48.5,3.3,24.3,7.6,9.1,33.0,Winter,Superphosphate
Mumbai Suburban,Laterite,Rice,123.3,70.0,58.4,6.1,12.7,6.2,4.4,27.3,Heavy Rainfall,NPK 12:32:16
Gadchiroli,Black,Soybean,32.4,84.3,48.2,2.9,24.6,8.5,10.1,31.3,Moderate Rainfall,NPK 12:32:16
Yavatmal,Clay,Soybean,35.4,69.3,47.1,5.6,26.3,8.0,4.2,28.0,Winter,NPK 12:32:16
Palghar,Laterite,Rice,110.6,95.8,62.2,3.2,16.4,5.7,5.8,32.5,Post-Monsoon,NPK 12:32:16
Mumbai City,Laterite,Rice,178.9,66.5,73.5,4.4,16.2,5.7,1.8,27.7,Humid,DAP
Wardha,Clay,Cotton,131.3,48.3,40.1,3.8,25.8,7.7,8.1,29.6,Post-Monsoon,Complex Fertilizer
Hingoli,Red,Cotton,133.2,49.8,53.8,3.2,20.2,5.6,19.6,31.9,Semi-Arid,DAP
Beed,Black,Cotton,122.6,63.0,40.5,2.9,21.8,7.8,9.4,34.9,Semi-Arid,NPK 19:19:19
Kolhapur,Alluvial,Wheat,107.2,41.0,58.3,3.3,22.3,6.8,8.2,30.4,Post-Monsoon,DAP
Osmanabad,Black,Sorghum,64.7,38.6,53.3,2.6,17.8,7.1,15.6,35.9,Dry,NPK 12:32:16
Nagpur,Red,Cotton,117.0,70.4,58.2,3.0,18.8,6.1,7.4,31.9,Moderate Rainfall,DAP
Solapur,Sandy,Wheat,144.0,67.5,60.7,4.6,18.6,6.3,8.8,35.4,Winter,NPK 12:32:16
Osmanabad,Sandy,Bajra,75.2,36.5,38.5,4.4,12.0,6.9,15.9,28.7,Post-Monsoon,Superphosphate
Jalna,Red,Cotton,112.7,68.4,79.5,3.7,18.6,6.3,10.0,31.8,Semi-Arid,Urea
Parbhani,Red,Cotton,114.7,70.0,51.1,2.8,17.2,5.7,19.6,38.0,Dry,Complex Fertilizer
Bhandara,Red,Rice,130.6,76.5,63.3,3.2,17.0,6.4,7.9,29.8,Winter,Urea
Nashik,Red,Tomato,220.1,108.5,162.3,4.0,29.3,6.2,9.1,27.7,Moderate Rainfall,Superphosphate
Satara,Black,Sugarcane,318.4,116.1,187.7,7.5,35.5,8.1,4.7,32.6,Pre-Monsoon,NPK 19:19:19
Sindhudurg,Sandy,Coconut,567.3,359.2,1622.8,15.7,36.9,6.7,5.4,32.2,Post-Monsoon,Superphosphate
Sindhudurg,Laterite,Rice,160.4,82.8,68.9,4.9,23.6,5.9,7.3,25.9,Humid,DAP
Thane,Laterite,Rice,129.9,89.8,68.5,5.9,15.3,5.2,2.1,28.4,Heavy Rainfall,Urea
Nanded,Black,Cotton,127.0,47.9,70.7,4.5,16.5,7.7,21.3,35.4,Post-Monsoon,NPK 19:19:19
Latur,Black,Sorghum,79.1,51.3,46.0,4.7,12.1,7.5,20.5,35.7,Semi-Arid,Superphosphate
Sangli,Alluvial,Sugarcane,224.6,102.2,137.6,6.9,34.4,6.4,4.9,31.3,Pre-Monsoon,Urea
Osmanabad,Black,Sorghum,74.9,36.9,51.7,2.4,21.1,8.1,13.0,36.4,Semi-Arid,Organic Compost
Dhule,Red,Cotton,136.1,81.1,72.2,5.9,21.1,6.7,5.4,32.6,Moderate Rainfall,Urea
Jalna,Red,Cotton,160.6,56.3,51.3,3.9,23.0,5.6,19.7,31.8,Post-Monsoon,Complex Fertilizer
Nandurbar,Red,Cotton,100.1,56.0,42.1,4.1,24.0,5.9,10.1,29.6,Monsoon,DAP
Wardha,Black,Sorghum,67.9,51.4,51.9,3.7,16.4,7.4,10.1,30.8,Winter,NPK 12:32:16
Gadchiroli,Clay,Wheat,112.4,53.8,58.3,4.1,14.3,6.5,11.9,34.6,Moderate Rainfall,Urea
Beed,Sandy,Sorghum,99.1,41.5,49.4,2.9,20.7,6.3,10.7,38.0,Dry,Superphosphate
Nanded,Red,Soybean,40.6,99.3,50.4,2.6,21.8,5.7,14.7,31.5,Dry,Superphosphate
Beed,Sandy,Bajra,102.7,39.4,42.0,4.6,14.1,6.7,13.4,37.1,Summer,Vermicompost
Pune,Black,Sugarcane,171.9,86.4,207.6,7.5,31.3,7.2,10.3,27.8,Winter,NPK 19:19:19
Thane,Sandy,Coconut,705.8,374.7,1315.7,7.3,25.1,6.2,5.8,25.0,Humid,DAP
Akola,Red,Cotton,144.3,64.4,54.7,4.9,20.1,6.7,3.2,32.6,Post-Monsoon,DAP
Latur,Sandy,Cotton,127.3,60.4,82.2,5.0,23.3,7.4,14.1,29.2,Post-Monsoon,Urea
Mumbai Suburban,Laterite,Rice,119.2,61.3,64.0,4.2,17.5,5.6,4.3,30.4,Humid,Urea
Pune,Red,Vegetables,131.8,78.5,82.9,4.9,29.8,5.8,9.5,33.2,Moderate Rainfall,Organic Compost
Chandrapur,Clay,Rice,100.6,53.3,56.7,4.5,12.8,7.1,7.5,26.7,Monsoon,Urea
Bhandara,Clay,Rice,111.4,61.9,44.8,3.6,19.5,8.1,5.1,28.0,Winter,Urea
Latur,Red,Cotton,144.2,73.2,60.4,4.9,20.1,7.0,10.7,29.4,Summer,Complex Fertilizer
Gadchiroli,Black,Soybean,37.0,70.2,49.0,2.8,22.5,8.1,12.9,32.7,Moderate Rainfall,NPK 12:32:16
Jalna,Sandy,Bajra,75.9,45.1,36.9,3.8,12.9,5.9,13.9,31.4,Post-Monsoon,Vermicompost
Nandurbar,Red,Cotton,123.7,54.7,53.7,4.8,21.0,6.7,10.2,33.5,Moderate Rainfall,DAP
Nagpur,Black,Cotton,91.2,39.2,62.1,5.3,24.8,7.5,3.4,25.1,Moderate Rainfall,NPK 19:19:19
Wardha,Black,Cotton,111.7,47.1,37.2,5.8,16.5,7.4,4.6,29.7,Post-Monsoon,Urea
Thane,Sandy,Coconut,731.6,456.5,1425.7,8.1,26.3,6.3,5.4,27.7,Humid,DAP
Thane,Sandy,Coconut,730.9,448.4,1801.9,12.4,38.5,6.1,7.8,26.5,Monsoon,MOP
Hingoli,Red,Cotton,115.5,50.0,50.5,3.4,18.7,5.4,21.1,35.0,Semi-Arid,DAP
Parbhani,Sandy,Bajra,87.8,40.8,38.3,2.7,12.4,6.5,11.2,35.6,Post-Monsoon,Urea
Yavatmal,Black,Cotton,114.8,59.9,60.8,3.1,27.2,7.5,6.4,35.3,Monsoon,Complex Fertilizer
Sindhudurg,Laterite,Coconut,713.1,414.2,1681.2,11.8,35.2,6.3,8.0,29.3,Monsoon,Superphosphate
Gadchiroli,Black,Wheat,106.1,57.3,57.6,3.1,17.3,8.3,3.9,27.9,Monsoon,Urea
Pune,Red,Vegetables,171.6,78.1,91.3,3.0,22.2,6.1,7.6,28.1,Pre-Monsoon,NPK 12:32:16
Jalna,Sandy,Bajra,73.4,35.0,35.1,3.8,12.9,6.1,11.1,30.5,Post-Monsoon,Vermicompost
Jalgaon,Black,Cotton,103.8,50.7,39.5,3.8,21.8,7.9,4.7,29.9,Winter,Complex Fertilizer
Mumbai City,Red,Rice,116.1,57.7,70.4,4.6,11.3,7.0,1.8,30.6,Humid,DAP
Satara,Red,Maize,157.0,89.6,54.0,4.8,21.3,5.2,7.7,36.4,Moderate Rainfall,Urea
Wardha,Red,Cotton,117.1,57.7,54.8,4.2,26.3,6.5,4.3,32.2,Winter,DAP
Mumbai City,Sandy,Vegetables,141.2,95.6,122.5,3.1,31.6,6.3,5.3,27.0,Post-Monsoon,Complex Fertilizer
Sangli,Alluvial,Sugarcane,251.6,107.4,151.4,6.5,34.7,6.4,5.7,29.0,Pre-Monsoon,Urea
Thane,Sandy,Coconut,571.5,416.7,1395.5,8.4,26.9,6.6,5.6,27.2,Humid,DAP
Hingoli,Sandy,Pigeon Pea,35.0,62.1,31.9,4.8,23.4,7.0,15.4,27.6,Semi-Arid,Ammonium Sulphate
Sangli,Black,Sugarcane,224.1,96.4,203.6,9.7,23.6,6.7,7.8,30.5,Pre-Monsoon,Urea
Mumbai Suburban,Laterite,Rice,175.0,84.2,53.5,3.9,8.9,5.1,5.4,26.1,Post-Monsoon,DAP
Sangli,Red,Sorghum,111.4,58.7,50.7,3.9,18.9,5.9,9.5,30.6,Winter,Urea
Wardha,Red,Cotton,151.1,74.4,74.1,3.6,24.3,7.1,11.8,30.9,Post-Monsoon,DAP
Osmanabad,Red,Cotton,147.1,74.9,43.0,3.8,18.8,6.6,10.4,27.3,Post-Monsoon,Urea
Nagpur,Clay,Cotton,106.5,57.1,39.7,3.2,23.3,7.4,10.0,31.9,Winter,NPK 19:19:19
Latur,Black,Sorghum,83.0,51.7,40.6,4.4,12.8,7.3,19.2,35.6,Semi-Arid,Superphosphate
Sangli,Black,Sugarcane,211.2,76.1,207.3,7.4,30.3,6.9,12.8,31.7,Post-Monsoon,NPK 19:19:19
Nanded,Black,Cotton,124.7,42.1,68.3,4.1,15.6,7.5,22.4,37.0,Post-Monsoon,NPK 19:19:19
Gadchiroli,Black,Soybean,32.4,71.4,52.6,3.7,22.8,7.2,11.0,35.0,Winter,DAP
Palghar,Red,Rice,119.8,62.6,57.6,3.9,13.0,6.8,5.1,32.2,Post-Monsoon,DAP
Mumbai Suburban,Red,Rice,132.0,61.1,65.6,3.1,14.4,6.2,6.1,27.6,Humid,Urea
Jalgaon,Red,Cotton,192.3,70.0,40.2,4.4,23.1,5.5,6.7,31.4,Moderate Rainfall,Complex Fertilizer
Aurangabad,Black,Sorghum,76.0,42.8,50.7,3.9,10.0,7.7,14.5,29.3,Semi-Arid,Ammonium Sulphate
Dhule,Alluvial,Cotton,161.6,41.1,46.1,3.6,16.1,7.6,4.5,27.9,Post-Monsoon,NPK 19:19:19
Raigad,Sandy,Coconut,732.7,490.5,1759.6,9.5,42.7,7.1,1.7,29.5,Heavy Rainfall,Superphosphate
Osmanabad,Red,Cotton,127.5,60.8,60.8,5.0,28.3,5.7,17.2,31.2,Summer,DAP
Satara,Black,Sugarcane,228.7,94.2,191.9,5.5,25.5,6.8,10.4,28.4,Winter,Urea
Nagpur,Clay,Cotton,107.8,45.2,45.3,4.0,17.7,6.7,4.2,29.3,Post-Monsoon,Complex Fertilizer
Ratnagiri,Sandy,Coconut,674.5,317.0,1626.3,10.8,30.2,6.6,8.2,29.1,Monsoon,Ammonium Sulphate
Pune,Black,Sugarcane,260.7,109.7,230.9,5.7,36.1,7.4,3.5,25.4,Pre-Monsoon,Complex Fertilizer
Nandurbar,Black,Cotton,116.6,61.1,50.3,4.3,22.1,7.9,6.4,29.4,Moderate Rainfall,Urea
Aurangabad,Black,Sorghum,83.0,43.7,57.2,5.4,17.8,8.1,15.4,35.8,Post-Monsoon,Superphosphate
Satara,Alluvial,Sugarcane,238.4,87.8,199.4,7.7,26.7,6.6,12.1,31.4,Winter,Complex Fertilizer
Satara,Alluvial,Sugarcane,199.7,62.3,131.6,10.6,29.9,6.8,9.1,33.2,Post-Monsoon,NPK 19:19:19
Latur,Sandy,Cotton,151.5,63.1,79.4,4.6,28.0,7.0,13.5,31.7,Post-Monsoon,Urea
Amravati,Red,Soybean,33.3,88.6,51.8,4.0,15.5,6.8,9.6,32.7,Post-Monsoon,NPK 12:32:16
Raigad,Red,Rice,108.9,61.8,69.4,4.7,18.0,6.7,2.5,31.3,Heavy Rainfall,Urea
Buldhana,Black,Cotton,145.6,43.3,58.8,5.1,18.7,7.4,7.0,26.9,Moderate Rainfall,NPK 19:19:19
Gadchiroli,Black,Soybean,23.7,61.8,39.9,4.1,26.3,7.7,4.2,30.5,Post-Monsoon,NPK 12:32:16
Bhandara,Clay,Rice,108.7,59.3,54.5,3.8,20.0,7.8,4.6,30.4,Winter,Urea
Gondia,Red,Rice,116.7,65.6,47.2,3.4,14.6,7.1,7.0,26.7,Moderate Rainfall,Urea
Buldhana,Clay,Wheat,85.7,58.0,61.6,4.4,24.4,6.9,12.7,31.6,Moderate Rainfall,NPK 12:32:16
Latur,Sandy,Cotton,142.0,57.7,71.6,4.6,27.1,7.1,14.8,31.0,Post-Monsoon,Urea
Wardha,Black,Cotton,106.8,47.8,40.5,5.5,15.1,7.6,4.8,28.7,Post-Monsoon,Urea
Ahmednagar,Clay,Wheat,101.9,48.0,56.5,4.4,16.6,7.7,12.1,34.3,Winter,Urea
Beed,Black,Sorghum,77.6,38.4,59.3,2.7,14.8,7.9,17.0,38.0,Post-Monsoon,Complex Fertilizer
Washim,Clay,Cotton,128.7,43.2,54.9,4.4,18.1,7.7,8.6,32.1,Monsoon,DAP
Sangli,Red,Sorghum,111.5,62.6,39.8,3.6,18.8,6.2,9.3,30.5,Winter,Urea
Nandurbar,Black,Cotton,134.8,63.6,62.4,3.8,20.8,7.5,5.6,34.6,Monsoon,NPK 19:19:19
Thane,Sandy,Rice,143.2,52.7,82.0,4.4,20.5,6.4,3.5,27.4,Post-Monsoon,NPK 12:32:16
Beed,Red,Cotton,141.9,60.6,68.8,2.8,17.2,6.8,13.0,30.0,Summer,DAP
Ahmednagar,Clay,Wheat,94.0,57.3,53.0,3.9,15.7,7.7,11.9,32.2,Winter,Urea
Raigad,Red,Rice,123.1,76.9,65.3,3.8,17.5,6.6,6.7,29.7,Humid,Urea
Washim,Black,Soybean,31.8,63.0,50.1,2.5,20.8,8.0,9.5,32.9,Winter,Superphosphate
Wardha,Red,Cotton,121.5,62.4,56.8,4.9,23.2,6.0,4.7,32.1,Winter,DAP
Yavatmal,Clay,Cotton,119.4,43.8,41.8,5.2,21.9,6.8,5.7,27.3,Post-Monsoon,DAP
Aurangabad,Red,Cotton,134.7,56.5,60.9,4.8,27.6,5.5,17.2,38.0,Semi-Arid,Complex Fertilizer
Parbhani,Sandy,Bajra,74.0,46.1,34.9,5.6,15.3,6.0,15.2,36.7,Semi-Arid,MOP
Parbhani,Black,Sorghum,80.9,44.7,49.6,4.3,22.5,7.6,10.3,33.1,Semi-Arid,Ammonium Sulphate
Palghar,Laterite,Rice,120.2,59.0,73.8,4.8,19.9,5.3,3.4,30.6,Heavy Rainfall,Urea
Bhandara,Clay,Rice,122.6,45.6,56.4,4.2,18.9,6.8,10.5,29.9,Post-Monsoon,NPK 12:32:16
Beed,Sandy,Bajra,87.3,32.6,32.9,3.4,12.2,7.5,14.6,34.3,Semi-Arid,NPK 12:32:16
Ratnagiri,Laterite,Rice,141.8,89.5,74.4,5.1,11.5,5.1,8.1,27.2,Monsoon,NPK 12:32:16
Satara,Red,Maize,147.5,89.7,50.9,5.1,21.9,5.8,7.1,35.3,Moderate Rainfall,Urea
Satara,Alluvial,Wheat,113.8,55.5,57.5,4.2,21.3,6.8,5.9,28.3,Pre-Monsoon,DAP
Ahmednagar,Black,Sugarcane,199.2,110.6,185.9,6.6,38.8,6.9,3.2,28.1,Moderate Rainfall,Complex Fertilizer
Mumbai City,Sandy,Vegetables,131.1,81.5,130.0,2.8,27.3,6.5,5.4,27.2,Post-Monsoon,Complex Fertilizer
Solapur,Sandy,Wheat,132.7,65.0,61.4,4.1,20.7,6.3,4.9,35.4,Post-Monsoon,NPK 12:32:16
Mumbai Suburban,Red,Rice,115.2,59.5,66.4,3.9,11.7,7.0,4.2,28.6,Heavy Rainfall,NPK 12:32:16
Kolhapur,Red,Maize,129.6,84.7,58.3,3.4,20.0,6.2,7.6,34.0,Post-Monsoon,MOP
Jalna,Sandy,Bajra,89.7,39.0,41.8,3.6,15.1,6.4,14.7,35.4,Semi-Arid,Organic Compost
Sangli,Red,Sugarcane,283.6,104.0,234.1,4.4,32.4,5.8,7.3,28.8,Pre-Monsoon,Complex Fertilizer
Nashik,Black,Grapes,159.2,61.9,124.4,10.7,30.8,8.5,5.7,31.2,Moderate Rainfall,Organic Compost
Ratnagiri,Red,Rice,118.6,74.7,54.5,3.5,23.8,6.5,7.2,29.2,Monsoon,Urea
Raigad,Red,Rice,121.7,58.1,62.3,2.7,16.8,6.6,7.6,31.0,Post-Monsoon,NPK 12:32:16
Gadchiroli,Clay,Rice,109.7,56.2,62.0,3.3,18.5,7.2,5.8,32.8,Post-Monsoon,DAP
Buldhana,Clay,Wheat,98.5,57.7,59.6,4.8,22.9,7.3,11.6,30.6,Moderate Rainfall,NPK 12:32:16
Nagpur,Black,Cotton,118.6,47.5,56.0,4.7,31.2,7.5,9.4,29.6,Monsoon,NPK 19:19:19
Aurangabad,Black,Sorghum,82.3,45.7,41.5,3.6,9.4,7.3,13.9,31.1,Semi-Arid,Ammonium Sulphate
Nandurbar,Red,Maize,135.7,86.3,49.2,4.0,21.1,6.0,4.2,27.2,Winter,Ammonium Sulphate
Nandurbar,Red,Cotton,99.9,49.3,44.7,4.6,26.5,5.7,11.5,28.5,Monsoon,DAP
Palghar,Laterite,Rice,129.0,73.7,64.1,4.9,20.7,5.1,3.1,29.8,Heavy Rainfall,Urea
Beed,Sandy,Sorghum,88.6,45.8,59.9,3.0,20.7,6.1,10.9,36.1,Dry,Superphosphate
Hingoli,Black,Cotton,108.3,49.9,61.2,5.5,19.8,7.2,10.2,33.4,Dry,DAP
Latur,Red,Sorghum,95.4,61.9,54.2,5.5,11.5,6.2,12.8,36.6,Dry,Ammonium Sulphate
Wardha,Black,Cotton,126.1,42.1,61.6,4.6,16.9,7.4,2.8,28.0,Moderate Rainfall,NPK 19:19:19
Ratnagiri,Red,Rice,106.6,82.8,70.7,3.7,21.8,6.4,7.2,30.3,Monsoon,Urea
Satara,Alluvial,Sugarcane,192.4,71.0,161.3,10.2,33.0,7.3,9.7,31.2,Post-Monsoon,NPK 19:19:19
Buldhana,Clay,Soybean,42.7,67.7,45.9,5.1,20.0,7.6,10.3,29.5,Monsoon,NPK 12:32:16
